symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,1/29/16,60,4441.974,35,C,0.099839,0,1.35,0.099839,0.164383562
SPX,CBOE,1/29/16,60,2138.728,35,P,0.412136,-0.003889,0.65,0.412136,0.164383562
SPX,CBOE,1/29/16,60,4606.492,40,C,0.099839,0,1.4,0.099839,0.164383562
SPX,CBOE,1/29/16,60,1974.211,40,P,0.459214,-0.002279,0.6,0.459214,0.164383562
SPX,CBOE,1/29/16,60,4771.01,45,C,0.099839,0,1.45,0.099839,0.164383562
SPX,CBOE,1/29/16,60,1809.693,45,P,0.503929,-0.00123,0.55,0.503929,0.164383562
SPX,CBOE,1/29/16,60,4935.527,50,C,0.099839,0,1.5,0.099839,0.164383562
SPX,CBOE,1/29/16,60,1645.176,50,P,0.515701,-0.000314,0.5,0.515701,0.164383562
SPX,CBOE,1/29/16,60,5100.044,55,C,0.099839,0,1.55,0.099839,0.164383562
SPX,CBOE,1/29/16,60,1480.658,55,P,0.515701,-0.000044,0.45,0.515701,0.164383562
SPX,CBOE,1/29/16,60,5264.562,60,C,0.099839,0,1.6,0.099839,0.164383562
SPX,CBOE,1/29/16,60,1316.141,60,P,0.515701,-0.000004,0.4,0.515701,0.164383562
SPX,CBOE,1/29/16,90,3290.43,0,C,0.138537,0.513719,1,0.0692685,0.246575342
SPX,CBOE,1/29/16,90,3290.43,0,P,0.134604,-0.48667,1,0.067302,0.246575342
SPX,CBOE,1/29/16,90,3454.952,5,C,0.103774,0.178511,1.05,0.103774,0.246575342
SPX,CBOE,1/29/16,90,3125.909,5,P,0.171525,-0.259525,0.95,0.171525,0.246575342
SPX,CBOE,1/29/16,90,3619.474,10,C,0.097983,0.026521,1.1,0.097983,0.246575342
SPX,CBOE,1/29/16,90,2961.387,10,P,0.203559,-0.137222,0.9,0.203559,0.246575342
SPX,CBOE,1/29/16,90,3783.995,15,C,0.101728,0.003058,1.15,0.101728,0.246575342
SPX,CBOE,1/29/16,90,2796.866,15,P,0.232183,-0.071153,0.85,0.232183,0.246575342
SPX,CBOE,1/29/16,90,3948.517,20,C,0.101728,0.000169,1.2,0.101728,0.246575342
SPX,CBOE,1/29/16,90,2632.344,20,P,0.260975,-0.036992,0.8,0.260975,0.246575342
SPX,CBOE,1/29/16,90,4113.038,25,C,0.101728,0.000006,1.25,0.101728,0.246575342
SPX,CBOE,1/29/16,90,2467.823,25,P,0.294017,-0.020504,0.75,0.294017,0.246575342
SPX,CBOE,1/29/16,90,4277.56,30,C,0.101728,0,1.3,0.101728,0.246575342
SPX,CBOE,1/29/16,90,2303.301,30,P,0.330355,-0.012026,0.7,0.330355,0.246575342
SPX,CBOE,1/29/16,90,4442.081,35,C,0.101728,0,1.35,0.101728,0.246575342
SPX,CBOE,1/29/16,90,2138.78,35,P,0.369509,-0.007353,0.65,0.369509,0.246575342
SPX,CBOE,1/29/16,90,4606.603,40,C,0.101728,0,1.4,0.101728,0.246575342
SPX,CBOE,1/29/16,90,1974.258,40,P,0.410656,-0.004567,0.6,0.410656,0.246575342
SPX,CBOE,1/29/16,90,4771.124,45,C,0.101728,0,1.45,0.101728,0.246575342
SPX,CBOE,1/29/16,90,1809.737,45,P,0.452567,-0.00278,0.55,0.452567,0.246575342
SPX,CBOE,1/29/16,90,4935.646,50,C,0.101728,0,1.5,0.101728,0.246575342
SPX,CBOE,1/29/16,90,1645.215,50,P,0.490908,-0.001512,0.5,0.490908,0.246575342
SPX,CBOE,1/29/16,90,5100.167,55,C,0.101728,0,1.55,0.101728,0.246575342
SPX,CBOE,1/29/16,90,1480.694,55,P,0.501539,-0.000433,0.45,0.501539,0.246575342
SPX,CBOE,1/29/16,90,5264.689,60,C,0.101728,0,1.6,0.101728,0.246575342
SPX,CBOE,1/29/16,90,1316.172,60,P,0.501539,-0.000071,0.4,0.501539,0.246575342
SPX,CBOE,1/29/16,120,3290.332,0,C,0.137154,0.515626,1,0.068577,0.328767123
SPX,CBOE,1/29/16,120,3290.332,0,P,0.136149,-0.484489,1,0.0680745,0.328767123
SPX,CBOE,1/29/16,120,3454.849,5,C,0.107714,0.223843,1.05,0.107714,0.328767123
SPX,CBOE,1/29/16,120,3125.816,5,P,0.168597,-0.281356,0.95,0.168597,0.328767123
SPX,CBOE,1/29/16,120,3619.365,10,C,0.097823,0.047323,1.1,0.097823,0.328767123
SPX,CBOE,1/29/16,120,2961.299,10,P,0.197954,-0.162334,0.9,0.197954,0.328767123
SPX,CBOE,1/29/16,120,3783.882,15,C,0.102259,0.009273,1.15,0.102259,0.328767123
SPX,CBOE,1/29/16,120,2796.782,15,P,0.224115,-0.091945,0.85,0.224115,0.328767123
SPX,CBOE,1/29/16,120,3948.399,20,C,0.102944,0.001109,1.2,0.102944,0.328767123
SPX,CBOE,1/29/16,120,2632.266,20,P,0.248748,-0.050946,0.8,0.248748,0.328767123
SPX,CBOE,1/29/16,120,4112.916,25,C,0.102944,0.000088,1.25,0.102944,0.328767123
SPX,CBOE,1/29/16,120,2467.749,25,P,0.274772,-0.028411,0.75,0.274772,0.328767123
SPX,CBOE,1/29/16,120,4277.432,30,C,0.102944,0.000005,1.3,0.102944,0.328767123
SPX,CBOE,1/29/16,120,2303.233,30,P,0.304295,-0.016527,0.7,0.304295,0.328767123
SPX,CBOE,1/29/16,120,4441.949,35,C,0.102944,0,1.35,0.102944,0.328767123
SPX,CBOE,1/29/16,120,2138.716,35,P,0.336345,-0.009901,0.65,0.336345,0.328767123
SPX,CBOE,1/29/16,120,4606.465,40,C,0.102944,0,1.4,0.102944,0.328767123
SPX,CBOE,1/29/16,120,1974.199,40,P,0.370721,-0.006047,0.6,0.370721,0.328767123
SPX,CBOE,1/29/16,120,4770.982,45,C,0.102944,0,1.45,0.102944,0.328767123
SPX,CBOE,1/29/16,120,1809.683,45,P,0.406741,-0.003681,0.55,0.406741,0.328767123
SPX,CBOE,1/29/16,120,4935.499,50,C,0.102944,0,1.5,0.102944,0.328767123
SPX,CBOE,1/29/16,120,1645.166,50,P,0.443188,-0.002154,0.5,0.443188,0.328767123
SPX,CBOE,1/29/16,120,5100.015,55,C,0.102944,0,1.55,0.102944,0.328767123
SPX,CBOE,1/29/16,120,1480.65,55,P,0.476115,-0.001101,0.45,0.476115,0.328767123
SPX,CBOE,1/29/16,120,5264.532,60,C,0.102944,0,1.6,0.102944,0.328767123
SPX,CBOE,1/29/16,120,1316.133,60,P,0.476115,-0.000239,0.4,0.476115,0.328767123
SPX,CBOE,1/29/16,150,3289.673,0,C,0.13938,0.517817,1,0.06969,0.410958904
SPX,CBOE,1/29/16,150,3289.673,0,P,0.137905,-0.482371,1,0.0689525,0.410958904
SPX,CBOE,1/29/16,150,3454.156,5,C,0.111871,0.259637,1.05,0.111871,0.410958904
SPX,CBOE,1/29/16,150,3125.189,5,P,0.167413,-0.297502,0.95,0.167413,0.410958904
SPX,CBOE,1/29/16,150,3618.64,10,C,0.099521,0.071868,1.1,0.099521,0.410958904
SPX,CBOE,1/29/16,150,2960.706,10,P,0.194599,-0.182216,0.9,0.194599,0.410958904
SPX,CBOE,1/29/16,150,3783.124,15,C,0.100728,0.016499,1.15,0.100728,0.410958904
SPX,CBOE,1/29/16,150,2796.222,15,P,0.219023,-0.109783,0.85,0.219023,0.410958904
SPX,CBOE,1/29/16,150,3947.608,20,C,0.101023,0.002694,1.2,0.101023,0.410958904
SPX,CBOE,1/29/16,150,2631.739,20,P,0.241665,-0.064529,0.8,0.241665,0.410958904
SPX,CBOE,1/29/16,150,4112.091,25,C,0.101023,0.000321,1.25,0.101023,0.410958904
SPX,CBOE,1/29/16,150,2467.255,25,P,0.264295,-0.03732,0.75,0.264295,0.410958904
SPX,CBOE,1/29/16,150,4276.575,30,C,0.101023,0.000029,1.3,0.101023,0.410958904
SPX,CBOE,1/29/16,150,2302.771,30,P,0.288301,-0.021574,0.7,0.288301,0.410958904
SPX,CBOE,1/29/16,150,4441.059,35,C,0.101023,0.000002,1.35,0.101023,0.410958904
SPX,CBOE,1/29/16,150,2138.287,35,P,0.315139,-0.012763,0.65,0.315139,0.410958904
SPX,CBOE,1/29/16,150,4605.542,40,C,0.101023,0,1.4,0.101023,0.410958904
SPX,CBOE,1/29/16,150,1973.804,40,P,0.343924,-0.007609,0.6,0.343924,0.410958904
SPX,CBOE,1/29/16,150,4770.026,45,C,0.101023,0,1.45,0.101023,0.410958904
SPX,CBOE,1/29/16,150,1809.32,45,P,0.374838,-0.004552,0.55,0.374838,0.410958904
SPX,CBOE,1/29/16,150,4934.51,50,C,0.101023,0,1.5,0.101023,0.410958904
SPX,CBOE,1/29/16,150,1644.837,50,P,0.40967,-0.002797,0.5,0.40967,0.410958904
SPX,CBOE,1/29/16,150,5098.993,55,C,0.101023,0,1.55,0.101023,0.410958904
SPX,CBOE,1/29/16,150,1480.353,55,P,0.443074,-0.001572,0.45,0.443074,0.410958904
SPX,CBOE,1/29/16,150,5263.477,60,C,0.101023,0,1.6,0.101023,0.410958904
SPX,CBOE,1/29/16,150,1315.869,60,P,0.461256,-0.000584,0.4,0.461256,0.410958904
SPX,CBOE,1/29/16,180,3289.517,0,C,0.141493,0.519812,1,0.0707465,0.493150685
SPX,CBOE,1/29/16,180,3289.517,0,P,0.139486,-0.480469,1,0.069743,0.493150685
SPX,CBOE,1/29/16,180,3453.993,5,C,0.115328,0.287079,1.05,0.115328,0.493150685
SPX,CBOE,1/29/16,180,3125.041,5,P,0.167147,-0.310061,0.95,0.167147,0.493150685
SPX,CBOE,1/29/16,180,3618.469,10,C,0.100935,0.095232,1.1,0.100935,0.493150685
SPX,CBOE,1/29/16,180,2960.565,10,P,0.192433,-0.198432,0.9,0.192433,0.493150685
SPX,CBOE,1/29/16,180,3782.945,15,C,0.100425,0.025795,1.15,0.100425,0.493150685
SPX,CBOE,1/29/16,180,2796.09,15,P,0.214961,-0.124644,0.85,0.214961,0.493150685
SPX,CBOE,1/29/16,180,3947.421,20,C,0.103418,0.006678,1.2,0.103418,0.493150685
SPX,CBOE,1/29/16,180,2631.614,20,P,0.236046,-0.076495,0.8,0.236046,0.493150685
SPX,CBOE,1/29/16,180,4111.896,25,C,0.104554,0.001339,1.25,0.104554,0.493150685
SPX,CBOE,1/29/16,180,2467.138,25,P,0.256859,-0.045988,0.75,0.256859,0.493150685
SPX,CBOE,1/29/16,180,4276.372,30,C,0.104554,0.000203,1.3,0.104554,0.493150685
SPX,CBOE,1/29/16,180,2302.662,30,P,0.278158,-0.0272,0.7,0.278158,0.493150685
SPX,CBOE,1/29/16,180,4440.848,35,C,0.104554,0.000026,1.35,0.104554,0.493150685
SPX,CBOE,1/29/16,180,2138.186,35,P,0.300682,-0.015948,0.65,0.300682,0.493150685
SPX,CBOE,1/29/16,180,4605.324,40,C,0.104554,0.000003,1.4,0.104554,0.493150685
SPX,CBOE,1/29/16,180,1973.71,40,P,0.32594,-0.009483,0.6,0.32594,0.493150685
SPX,CBOE,1/29/16,180,4769.8,45,C,0.104554,0,1.45,0.104554,0.493150685
SPX,CBOE,1/29/16,180,1809.234,45,P,0.353165,-0.00563,0.55,0.353165,0.493150685
SPX,CBOE,1/29/16,180,4934.275,50,C,0.104554,0,1.5,0.104554,0.493150685
SPX,CBOE,1/29/16,180,1644.759,50,P,0.38512,-0.003486,0.5,0.38512,0.493150685
SPX,CBOE,1/29/16,180,5098.751,55,C,0.104554,0,1.55,0.104554,0.493150685
SPX,CBOE,1/29/16,180,1480.283,55,P,0.419478,-0.002132,0.45,0.419478,0.493150685
SPX,CBOE,1/29/16,180,5263.228,60,C,0.104554,0,1.6,0.104554,0.493150685
SPX,CBOE,1/29/16,180,1315.807,60,P,0.439389,-0.000892,0.4,0.439389,0.493150685
SPX,CBOE,1/29/16,360,3292.778,0,C,0.149347,0.529559,1,0.0746735,0.98630137
SPX,CBOE,1/29/16,360,3292.778,0,P,0.151493,-0.470018,1,0.0757465,0.98630137
SPX,CBOE,1/29/16,360,3457.416,5,C,0.129988,0.37699,1.05,0.129988,0.98630137
SPX,CBOE,1/29/16,360,3128.139,5,P,0.171265,-0.349521,0.95,0.171265,0.98630137
SPX,CBOE,1/29/16,360,3622.055,10,C,0.11326,0.214443,1.1,0.11326,0.98630137
SPX,CBOE,1/29/16,360,2963.5,10,P,0.188011,-0.255387,0.9,0.188011,0.98630137
SPX,CBOE,1/29/16,360,3786.694,15,C,0.105924,0.100979,1.15,0.105924,0.98630137
SPX,CBOE,1/29/16,360,2798.861,15,P,0.20448,-0.183574,0.85,0.20448,0.98630137
SPX,CBOE,1/29/16,360,3951.333,20,C,0.10196,0.040067,1.2,0.10196,0.98630137
SPX,CBOE,1/29/16,360,2634.222,20,P,0.219872,-0.12901,0.8,0.219872,0.98630137
SPX,CBOE,1/29/16,360,4115.972,25,C,0.10293,0.016511,1.25,0.10293,0.98630137
SPX,CBOE,1/29/16,360,2469.583,25,P,0.23451,-0.088239,0.75,0.23451,0.98630137
SPX,CBOE,1/29/16,360,4280.611,30,C,0.10614,0.00742,1.3,0.10614,0.98630137
SPX,CBOE,1/29/16,360,2304.944,30,P,0.249273,-0.058845,0.7,0.249273,0.98630137
SPX,CBOE,1/29/16,360,4445.25,35,C,0.106839,0.002757,1.35,0.106839,0.98630137
SPX,CBOE,1/29/16,360,2140.305,35,P,0.261058,-0.036631,0.65,0.261058,0.98630137
SPX,CBOE,1/29/16,360,4609.889,40,C,0.106839,0.00091,1.4,0.106839,0.98630137
SPX,CBOE,1/29/16,360,1975.667,40,P,0.277081,-0.023079,0.6,0.277081,0.98630137
SPX,CBOE,1/29/16,360,4774.528,45,C,0.106839,0.000282,1.45,0.106839,0.98630137
SPX,CBOE,1/29/16,360,1811.028,45,P,0.294635,-0.014283,0.55,0.294635,0.98630137
SPX,CBOE,1/29/16,360,4939.167,50,C,0.106839,0.000082,1.5,0.106839,0.98630137
SPX,CBOE,1/29/16,360,1646.389,50,P,0.314791,-0.008811,0.5,0.314791,0.98630137
SPX,CBOE,1/29/16,360,5103.805,55,C,0.106839,0.000023,1.55,0.106839,0.98630137
SPX,CBOE,1/29/16,360,1481.75,55,P,0.338483,-0.005488,0.45,0.338483,0.98630137
SPX,CBOE,1/29/16,360,5268.444,60,C,0.106839,0.000006,1.6,0.106839,0.98630137
SPX,CBOE,1/29/16,360,1317.111,60,P,0.367144,-0.003516,0.4,0.367144,0.98630137
SPX,CBOE,1/29/16,720,3292.491,0,C,0.156957,0.543884,1,0.0784785,1.97260274
SPX,CBOE,1/29/16,720,3292.491,0,P,0.164251,-0.454086,1,0.0821255,1.97260274
SPX,CBOE,1/29/16,720,3457.116,5,C,0.145553,0.445732,1.05,0.145553,1.97260274
SPX,CBOE,1/29/16,720,3127.867,5,P,0.17602,-0.370288,0.95,0.17602,1.97260274
SPX,CBOE,1/29/16,720,3621.74,10,C,0.134806,0.341369,1.1,0.134806,1.97260274
SPX,CBOE,1/29/16,720,2963.242,10,P,0.18713,-0.297262,0.9,0.18713,1.97260274
SPX,CBOE,1/29/16,720,3786.365,15,C,0.125297,0.24003,1.15,0.125297,1.97260274
SPX,CBOE,1/29/16,720,2798.618,15,P,0.197786,-0.234552,0.85,0.197786,1.97260274
SPX,CBOE,1/29/16,720,3950.99,20,C,0.118617,0.155986,1.2,0.118617,1.97260274
SPX,CBOE,1/29/16,720,2633.993,20,P,0.207966,-0.18141,0.8,0.207966,1.97260274
SPX,CBOE,1/29/16,720,4115.614,25,C,0.116485,0.099897,1.25,0.116485,1.97260274
SPX,CBOE,1/29/16,720,2469.368,25,P,0.217747,-0.137067,0.75,0.217747,1.97260274
SPX,CBOE,1/29/16,720,4280.238,30,C,0.113317,0.058332,1.3,0.113317,1.97260274
SPX,CBOE,1/29/16,720,2304.744,30,P,0.227405,-0.1009,0.7,0.227405,1.97260274
SPX,CBOE,1/29/16,720,4444.863,35,C,0.113766,0.036065,1.35,0.113766,1.97260274
SPX,CBOE,1/29/16,720,2140.119,35,P,0.237389,-0.072316,0.65,0.237389,1.97260274
SPX,CBOE,1/29/16,720,4609.488,40,C,0.115646,0.023276,1.4,0.115646,1.97260274
SPX,CBOE,1/29/16,720,1975.495,40,P,0.247438,-0.050124,0.6,0.247438,1.97260274
SPX,CBOE,1/29/16,720,4774.112,45,C,0.118403,0.01573,1.45,0.118403,1.97260274
SPX,CBOE,1/29/16,720,1810.87,45,P,0.259273,-0.03409,0.55,0.259273,1.97260274
SPX,CBOE,1/29/16,720,4938.737,50,C,0.11888,0.009515,1.5,0.11888,1.97260274
SPX,CBOE,1/29/16,720,1646.246,50,P,0.271901,-0.022427,0.5,0.271901,1.97260274
SPX,CBOE,1/29/16,720,5103.361,55,C,0.11888,0.005521,1.55,0.11888,1.97260274
SPX,CBOE,1/29/16,720,1481.621,55,P,0.28709,-0.014556,0.45,0.28709,1.97260274
SPX,CBOE,1/29/16,720,5267.986,60,C,0.11888,0.003152,1.6,0.11888,1.97260274
SPX,CBOE,1/29/16,720,1316.996,60,P,0.303906,-0.009134,0.4,0.303906,1.97260274
SPX,CBOE,1/29/16,1080,3294.011,0,C,0.161644,0.555285,1,0.080822,2.95890411
SPX,CBOE,1/29/16,1080,3294.011,0,P,0.173622,-0.440648,1,0.086811,2.95890411
SPX,CBOE,1/29/16,1080,3458.712,5,C,0.153529,0.478985,1.05,0.153529,2.95890411
SPX,CBOE,1/29/16,1080,3129.311,5,P,0.182048,-0.374343,0.95,0.182048,2.95890411
SPX,CBOE,1/29/16,1080,3623.413,10,C,0.145491,0.39909,1.1,0.145491,2.95890411
SPX,CBOE,1/29/16,1080,2964.61,10,P,0.190443,-0.31369,0.9,0.190443,2.95890411
SPX,CBOE,1/29/16,1080,3788.113,15,C,0.138066,0.319271,1.15,0.138066,2.95890411
SPX,CBOE,1/29/16,1080,2799.91,15,P,0.198836,-0.259082,0.85,0.198836,2.95890411
SPX,CBOE,1/29/16,1080,3952.814,20,C,0.131547,0.244282,1.2,0.131547,2.95890411
SPX,CBOE,1/29/16,1080,2635.209,20,P,0.206906,-0.210432,0.8,0.206906,2.95890411
SPX,CBOE,1/29/16,1080,4117.514,25,C,0.126122,0.178766,1.25,0.126122,2.95890411
SPX,CBOE,1/29/16,1080,2470.509,25,P,0.214716,-0.16763,0.75,0.214716,2.95890411
SPX,CBOE,1/29/16,1080,4282.215,30,C,0.122454,0.127091,1.3,0.122454,2.95890411
SPX,CBOE,1/29/16,1080,2305.808,30,P,0.22299,-0.131005,0.7,0.22299,2.95890411
SPX,CBOE,1/29/16,1080,4446.916,35,C,0.120087,0.088582,1.35,0.120087,2.95890411
SPX,CBOE,1/29/16,1080,2141.107,35,P,0.230451,-0.099411,0.65,0.230451,2.95890411
SPX,CBOE,1/29/16,1080,4611.616,40,C,0.119197,0.061962,1.4,0.119197,2.95890411
SPX,CBOE,1/29/16,1080,1976.407,40,P,0.2387,-0.073613,0.6,0.2387,2.95890411
SPX,CBOE,1/29/16,1080,4776.317,45,C,0.119148,0.043592,1.45,0.119148,2.95890411
SPX,CBOE,1/29/16,1080,1811.706,45,P,0.247879,-0.053124,0.55,0.247879,2.95890411
SPX,CBOE,1/29/16,1080,4941.017,50,C,0.119148,0.030337,1.5,0.119148,2.95890411
SPX,CBOE,1/29/16,1080,1647.006,50,P,0.254378,-0.035704,0.5,0.254378,2.95890411
SPX,CBOE,1/29/16,1080,5105.718,55,C,0.119148,0.020883,1.55,0.119148,2.95890411
SPX,CBOE,1/29/16,1080,1482.305,55,P,0.26833,-0.024952,0.45,0.26833,2.95890411
SPX,CBOE,1/29/16,1080,5270.418,60,C,0.119148,0.014235,1.6,0.119148,2.95890411
SPX,CBOE,1/29/16,1080,1317.604,60,P,0.282769,-0.01671,0.4,0.282769,2.95890411
SPX,CBOE,1/28/16,30,3272.822,0,C,0.141259,0.508077,1,0.0706295,0.082191781
SPX,CBOE,1/28/16,30,3272.822,0,P,0.145333,-0.49169,1,0.0726665,0.082191781
SPX,CBOE,1/28/16,30,3436.463,5,C,0.094902,0.037567,1.05,0.094902,0.082191781
SPX,CBOE,1/28/16,30,3109.181,5,P,0.195391,-0.172666,0.95,0.195391,0.082191781
SPX,CBOE,1/28/16,30,3600.104,10,C,0.096532,0.000302,1.1,0.096532,0.082191781
SPX,CBOE,1/28/16,30,2945.54,10,P,0.236314,-0.056027,0.9,0.236314,0.082191781
SPX,CBOE,1/28/16,30,3763.745,15,C,0.096532,0,1.15,0.096532,0.082191781
SPX,CBOE,1/28/16,30,2781.899,15,P,0.279425,-0.019283,0.85,0.279425,0.082191781
SPX,CBOE,1/28/16,30,3927.386,20,C,0.096532,0,1.2,0.096532,0.082191781
SPX,CBOE,1/28/16,30,2618.258,20,P,0.328347,-0.007813,0.8,0.328347,0.082191781
SPX,CBOE,1/28/16,30,4091.027,25,C,0.096532,0,1.25,0.096532,0.082191781
SPX,CBOE,1/28/16,30,2454.616,25,P,0.378839,-0.003435,0.75,0.378839,0.082191781
SPX,CBOE,1/28/16,30,4254.668,30,C,0.096532,0,1.3,0.096532,0.082191781
SPX,CBOE,1/28/16,30,2290.975,30,P,0.44087,-0.001956,0.7,0.44087,0.082191781
SPX,CBOE,1/28/16,30,4418.31,35,C,0.096532,0,1.35,0.096532,0.082191781
SPX,CBOE,1/28/16,30,2127.334,35,P,0.478167,-0.000661,0.65,0.478167,0.082191781
SPX,CBOE,1/28/16,30,4581.95,40,C,0.096532,0,1.4,0.096532,0.082191781
SPX,CBOE,1/28/16,30,1963.693,40,P,0.478167,-0.000074,0.6,0.478167,0.082191781
SPX,CBOE,1/28/16,30,4745.592,45,C,0.096532,0,1.45,0.096532,0.082191781
SPX,CBOE,1/28/16,30,1800.052,45,P,0.478167,-0.000005,0.55,0.478167,0.082191781
SPX,CBOE,1/28/16,30,4909.232,50,C,0.096532,0,1.5,0.096532,0.082191781
SPX,CBOE,1/28/16,30,1636.411,50,P,0.478167,0,0.5,0.478167,0.082191781
SPX,CBOE,1/28/16,30,5072.874,55,C,0.096532,0,1.55,0.096532,0.082191781
SPX,CBOE,1/28/16,30,1472.77,55,P,0.478167,0,0.45,0.478167,0.082191781
SPX,CBOE,1/28/16,30,5236.515,60,C,0.096532,0,1.6,0.096532,0.082191781
SPX,CBOE,1/28/16,30,1309.129,60,P,0.478167,0,0.4,0.478167,0.082191781
SPX,CBOE,1/28/16,60,3273.138,0,C,0.141391,0.511433,1,0.0706955,0.164383562
SPX,CBOE,1/28/16,60,3273.138,0,P,0.144061,-0.488351,1,0.0720305,0.164383562
SPX,CBOE,1/28/16,60,3436.795,5,C,0.103257,0.12621,1.05,0.103257,0.164383562
SPX,CBOE,1/28/16,60,3109.481,5,P,0.184339,-0.234635,0.95,0.184339,0.164383562
SPX,CBOE,1/28/16,60,3600.452,10,C,0.101604,0.010922,1.1,0.101604,0.164383562
SPX,CBOE,1/28/16,60,2945.824,10,P,0.218809,-0.108976,0.9,0.218809,0.164383562
SPX,CBOE,1/28/16,60,3764.109,15,C,0.102152,0.000399,1.15,0.102152,0.164383562
SPX,CBOE,1/28/16,60,2782.167,15,P,0.250748,-0.04953,0.85,0.250748,0.164383562
SPX,CBOE,1/28/16,60,3927.766,20,C,0.102152,0.000006,1.2,0.102152,0.164383562
SPX,CBOE,1/28/16,60,2618.51,20,P,0.2858,-0.023647,0.8,0.2858,0.164383562
SPX,CBOE,1/28/16,60,4091.423,25,C,0.102152,0,1.25,0.102152,0.164383562
SPX,CBOE,1/28/16,60,2454.854,25,P,0.324798,-0.012211,0.75,0.324798,0.164383562
SPX,CBOE,1/28/16,60,4255.08,30,C,0.102152,0,1.3,0.102152,0.164383562
SPX,CBOE,1/28/16,60,2291.197,30,P,0.367407,-0.006777,0.7,0.367407,0.164383562
SPX,CBOE,1/28/16,60,4418.737,35,C,0.102152,0,1.35,0.102152,0.164383562
SPX,CBOE,1/28/16,60,2127.54,35,P,0.413474,-0.003983,0.65,0.413474,0.164383562
SPX,CBOE,1/28/16,60,4582.394,40,C,0.102152,0,1.4,0.102152,0.164383562
SPX,CBOE,1/28/16,60,1963.883,40,P,0.458062,-0.002232,0.6,0.458062,0.164383562
SPX,CBOE,1/28/16,60,4746.05,45,C,0.102152,0,1.45,0.102152,0.164383562
SPX,CBOE,1/28/16,60,1800.226,45,P,0.482768,-0.00081,0.55,0.482768,0.164383562
SPX,CBOE,1/28/16,60,4909.707,50,C,0.102152,0,1.5,0.102152,0.164383562
SPX,CBOE,1/28/16,60,1636.569,50,P,0.482768,-0.000137,0.5,0.482768,0.164383562
SPX,CBOE,1/28/16,60,5073.364,55,C,0.102152,0,1.55,0.102152,0.164383562
SPX,CBOE,1/28/16,60,1472.912,55,P,0.482768,-0.000015,0.45,0.482768,0.164383562
SPX,CBOE,1/28/16,60,5237.021,60,C,0.102152,0,1.6,0.102152,0.164383562
SPX,CBOE,1/28/16,60,1309.255,60,P,0.482768,-0.000001,0.4,0.482768,0.164383562
SPX,CBOE,1/28/16,90,3273.159,0,C,0.142589,0.514121,1,0.0712945,0.246575342
SPX,CBOE,1/28/16,90,3273.159,0,P,0.141643,-0.485973,1,0.0708215,0.246575342
SPX,CBOE,1/28/16,90,3436.816,5,C,0.1081,0.188864,1.05,0.1081,0.246575342
SPX,CBOE,1/28/16,90,3109.501,5,P,0.177305,-0.265456,0.95,0.177305,0.246575342
SPX,CBOE,1/28/16,90,3600.475,10,C,0.099159,0.027999,1.1,0.099159,0.246575342
SPX,CBOE,1/28/16,90,2945.843,10,P,0.208534,-0.142478,0.9,0.208534,0.246575342
SPX,CBOE,1/28/16,90,3764.132,15,C,0.103377,0.003499,1.15,0.103377,0.246575342
SPX,CBOE,1/28/16,90,2782.185,15,P,0.236582,-0.074632,0.85,0.236582,0.246575342
SPX,CBOE,1/28/16,90,3927.791,20,C,0.103377,0.000211,1.2,0.103377,0.246575342
SPX,CBOE,1/28/16,90,2618.527,20,P,0.264445,-0.038784,0.8,0.264445,0.246575342
SPX,CBOE,1/28/16,90,4091.448,25,C,0.103377,0.000008,1.25,0.103377,0.246575342
SPX,CBOE,1/28/16,90,2454.869,25,P,0.296457,-0.021288,0.75,0.296457,0.246575342
SPX,CBOE,1/28/16,90,4255.106,30,C,0.103377,0,1.3,0.103377,0.246575342
SPX,CBOE,1/28/16,90,2291.211,30,P,0.331902,-0.012334,0.7,0.331902,0.246575342
SPX,CBOE,1/28/16,90,4418.764,35,C,0.103377,0,1.35,0.103377,0.246575342
SPX,CBOE,1/28/16,90,2127.553,35,P,0.370533,-0.007481,0.65,0.370533,0.246575342
SPX,CBOE,1/28/16,90,4582.422,40,C,0.103377,0,1.4,0.103377,0.246575342
SPX,CBOE,1/28/16,90,1963.895,40,P,0.411436,-0.004628,0.6,0.411436,0.246575342
SPX,CBOE,1/28/16,90,4746.08,45,C,0.103377,0,1.45,0.103377,0.246575342
SPX,CBOE,1/28/16,90,1800.237,45,P,0.452314,-0.002768,0.55,0.452314,0.246575342
SPX,CBOE,1/28/16,90,4909.738,50,C,0.103377,0,1.5,0.103377,0.246575342
SPX,CBOE,1/28/16,90,1636.579,50,P,0.486531,-0.001396,0.5,0.486531,0.246575342
SPX,CBOE,1/28/16,90,5073.396,55,C,0.103377,0,1.55,0.103377,0.246575342
SPX,CBOE,1/28/16,90,1472.921,55,P,0.494504,-0.00037,0.45,0.494504,0.246575342
SPX,CBOE,1/28/16,90,5237.054,60,C,0.103377,0,1.6,0.103377,0.246575342
SPX,CBOE,1/28/16,90,1309.263,60,P,0.494504,-0.000058,0.4,0.494504,0.246575342
SPX,CBOE,1/28/16,120,3273.083,0,C,0.141188,0.516144,1,0.070594,0.328767123
SPX,CBOE,1/28/16,120,3273.083,0,P,0.142499,-0.483706,1,0.0712495,0.328767123
